Note Name,Pitch_Bend,Velocity,Duration (seconds),Time (seconds)
B3,0,0.1889763779527559,0.3999999999999915,35.37210433333334
E4,0,0.2677165354330709,0.4000000000000057,35.77210433333333
F#4,0,0.41732283464566927,0.509999999999998,36.152104333333334
A3,0,0.2992125984251969,0.3999999999999986,36.17210433333334
B3,0,0.2283464566929134,0.3999999999999986,36.572104333333336
D#4,0,0.14173228346456693,0.4000000000000057,36.972104333333334
A3,0,0.31496062992125984,0.09000000000000341,37.27210433333333
B4,0,0.3779527559055118,1.1899999999999977,37.37210433333334
B3,0,0.2677165354330709,0.4000000000000057,37.77210433333333
D#4,0,0.31496062992125984,0.3999999999999986,38.17210433333334
E4,0,0.4015748031496063,1.1900000000000048,38.572104333333336
B3,0,0.2755905511811024,0.4000000000000057,38.972104333333334
E4,0,0.1968503937007874,0.3999999999999915,39.37210433333334
B3,0,0.1889763779527559,0.3999999999999986,40.17210433333334
E4,0,0.23622047244094488,0.3999999999999986,40.572104333333336
B3,0,0.1889763779527559,0.4000000000000057,41.37210433333333
E4,0,0.28346456692913385,0.3999999999999986,41.77210433333334
B3,0,0.2047244094488189,0.3999999999999986,42.572104333333336
E4,0,0.2204724409448819,0.4000000000000057,42.972104333333334
B3,0,0.2755905511811024,0.4000000000000057,43.77210433333333
E4,0,0.23622047244094488,0.3999999999999986,44.17210433333334
B3,0,0.1732283464566929,0.4000000000000057,44.972104333333334
E4,0,0.2125984251968504,0.3999999999999915,45.37210433333334
B3,0,0.1889763779527559,0.3999999999999986,46.17210433333334
E4,0,0.1968503937007874,0.3999999999999986,46.572104333333336
G4,0,0.4566929133858268,0.9000000000000057,46.972104333333334
B3,0,0.25984251968503935,0.4000000000000057,47.37210433333333
E4,0,0.3228346456692913,0.3999999999999986,47.77210433333334
G4,0,0.29133858267716534,0.29999999999999716,47.87210433333334
G4,0,0.3779527559055118,3.5900000000000034,48.17210433333334
B3,0,0.28346456692913385,0.4000000000000057,48.57210433333333
F4,0,0.3228346456692913,0.4000000000000057,48.972104333333334
B3,0,0.1968503937007874,0.4000000000000057,49.77210433333333
F4,0,0.23622047244094488,0.3999999999999986,50.17210433333334
B3,0,0.1889763779527559,0.4000000000000057,50.972104333333334
F4,0,0.2677165354330709,0.3999999999999915,51.37210433333334
G4,0,0.4330708661417323,0.9000000000000057,51.77210433333333
B3,0,0.2755905511811024,0.4000000000000057,52.17210433333334
F4,0,0.33070866141732286,0.3999999999999915,52.57210433333334
G4,0,0.4409448818897638,0.29999999999999716,52.67210433333334
G4,0,0.41732283464566927,3.5900000000000034,52.972104333333334
C4,0,0.29133858267716534,0.3999999999999915,53.37210433333334
E4,0,0.28346456692913385,0.4000000000000057,53.77210433333333
B3,0,0.28346456692913385,0.4000000000000057,54.57210433333333
E4,0,0.2283464566929134,0.4000000000000057,54.972104333333334
C#4,0,0.2992125984251969,0.4000000000000057,55.77210433333333
E4,0,0.28346456692913385,0.3999999999999915,56.17210433333334
F#4,0,0.47244094488188976,1.190000000000012,56.57210433333333
C#4,0,0.33858267716535434,0.4000000000000057,56.972104333333334
E4,0,0.28346456692913385,0.3999999999999915,57.37210433333334
F#4,0,0.33858267716535434,2.3900000000000006,57.77210433333333
B3,0,0.2125984251968504,0.3999999999999915,58.17210433333334
D4,0,0.1968503937007874,0.4000000000000057,58.57210433333333
B3,0,0.29133858267716534,0.3999999999999915,59.37210433333334
D4,0,0.25984251968503935,0.4000000000000057,59.77210433333333
G4,0,0.4566929133858268,1.1899999999999977,60.17210433333334
B3,0,0.33070866141732286,0.3999999999999915,60.57210433333334
C#4,0,0.3700787401574803,0.4000000000000057,60.972104333333334
E4,0,0.4251968503937008,1.1899999999999977,61.37210433333334
B3,0,0.33858267716535434,0.4000000000000057,61.77210433333333
C#4,0,0.4251968503937008,0.3999999999999915,62.17210433333334
F#4,0,0.4251968503937008,2.3900000000000006,62.57210433333333
B3,0,0.2440944881889764,0.3999999999999915,62.972104333333334
D4,0,0.29133858267716534,0.4000000000000057,63.372104333333326
B3,0,0.2125984251968504,0.3999999999999915,64.17210433333334
D4,0,0.29133858267716534,0.4000000000000057,64.57210433333333
F#4,0,0.3779527559055118,2.5821043333333336,64.97210433333333
A#3,0,0.23622047244094488,0.44444433333332256,65.39763633333334
C#4,0,0.29133858267716534,0.425532000000004,65.84208066666666
A#3,0,0.25196850393700787,0.425532000000004,66.69314466666665
C#4,0,0.23622047244094488,0.43553200000000913,67.11867666666666
B3,0,0.23622047244094488,0.4000000000000057,67.54420866666666
D4,0,0.1889763779527559,0.3999999999999915,67.94420866666667
F#4,0,0.2440944881889764,0.4000000000000057,68.34420866666666
B3,0,0.3779527559055118,0.3999999999999915,68.74420866666667
D4,0,0.30708661417322836,0.4000000000000057,69.14420866666666
F#4,0,0.31496062992125984,0.4000000000000057,69.54420866666666
B3,0,0.36220472440944884,0.3999999999999915,69.94420866666667
D#4,0,0.3858267716535433,0.4000000000000057,70.34420866666666
F#4,0,0.3858267716535433,0.3999999999999915,70.74420866666667
B4,0,0.5196850393700787,1.190000000000012,71.14420866666666
B3,0,0.4409448818897638,0.4000000000000057,71.14420866666666
D#4,0,0.2677165354330709,0.4000000000000057,71.54420866666666
F#4,0,0.31496062992125984,0.3999999999999915,71.94420866666667
B3,0,0.3858267716535433,0.4899999999999949,72.24420866666667
C5,0,0.6456692913385826,3.5900000000000034,72.34420866666666
E4,0,0.4094488188976378,0.3999999999999915,72.74420866666667
G4,0,0.25984251968503935,0.4000000000000057,73.14420866666666
B3,0,0.33070866141732286,0.9399999999999977,73.54420866666666
E4,0,0.31496062992125984,0.4000000000000057,73.92420866666666
G4,0,0.1889763779527559,0.4000000000000057,74.34420866666666
B3,0,0.44881889763779526,0.3999999999999915,74.74420866666667
E4,0,0.3228346456692913,0.4000000000000057,75.14420866666666
G4,0,0.4330708661417323,0.4000000000000057,75.54420866666666
A#4,0,0.4251968503937008,1.1899999999999977,75.94420866666667
B3,0,0.3700787401574803,0.3999999999999915,75.94420866666667
E4,0,0.2440944881889764,0.4000000000000057,76.34420866666666
G4,0,0.2677165354330709,0.3999999999999915,76.74420866666667
B4,0,0.3464566929133858,3.5900000000000034,77.14420866666666
B3,0,0.1889763779527559,0.4000000000000057,77.14420866666666
D#4,0,0.25196850393700787,0.4000000000000057,77.54420866666666
F#4,0,0.23622047244094488,0.3999999999999915,77.94420866666667
B3,0,0.23622047244094488,0.4000000000000057,78.34420866666666
D#4,0,0.1968503937007874,0.3999999999999915,78.74420866666667
F#4,0,0.23622047244094488,0.4000000000000057,79.14420866666666
B3,0,0.14960629921259844,0.4000000000000057,79.54420866666666
D#4,0,0.2677165354330709,0.3999999999999915,79.94420866666667
F#4,0,0.28346456692913385,0.4000000000000057,80.34420866666666
B3,0,0.3464566929133858,0.3999999999999915,80.74420866666667
B4,0,0.4881889763779528,1.1899999999999977,80.74420866666667
D#4,0,0.2677165354330709,0.480000000000004,81.14420866666666
F#4,0,0.25984251968503935,0.23000000000000398,81.54420866666666
B3,0,0.2677165354330709,0.5,81.84420866666666
C5,0,0.5984251968503937,3.589999999999989,81.94420866666667
E4,0,0.2047244094488189,0.4000000000000057,82.34420866666666
G4,0,0.2204724409448819,0.3999999999999915,82.74420866666667
B3,0,0.29133858267716534,0.4000000000000057,83.14420866666666
E4,0,0.2440944881889764,0.4000000000000057,83.54420866666666
G4,0,0.28346456692913385,0.3999999999999915,83.94420866666667
B3,0,0.4881889763779528,0.4000000000000057,84.34420866666666
E4,0,0.28346456692913385,0.3999999999999915,84.74420866666667
G4,0,0.30708661417322836,0.4000000000000057,85.14420866666666
B3,0,0.3700787401574803,0.4000000000000057,85.54420866666666
A#4,0,0.4566929133858268,1.1899999999999977,85.54420866666666
E4,0,0.1968503937007874,0.3999999999999915,85.94420866666667
G4,0,0.1732283464566929,0.4000000000000057,86.34420866666666
B4,0,0.3700787401574803,2.484870033333337,86.74420866666667
B3,0,0.25984251968503935,0.3999999999999915,86.74420866666667
D#4,0,0.2125984251968504,0.4000000000000057,87.14420866666666
F#4,0,0.2125984251968504,0.4000000000000057,87.54420866666666
B3,0,0.2204724409448819,0.4255319999999898,87.94420866666667
D#4,0,0.2440944881889764,0.444444333333351,88.36974066666666
F#4,0,0.2677165354330709,0.425532000000004,88.81418500000001
B3,0,0.2204724409448819,0.4255319999999898,89.23971700000001
B4,0,0.3228346456692913,2.4665959999999814,89.23971700000001
D4,0,0.1732283464566929,0.425532000000004,89.665249
F4,0,0.25984251968503935,0.4255319999999898,90.090781
B3,0,0.2283464566929134,0.4000000000000057,90.516313
D4,0,0.2440944881889764,0.3999999999999915,90.916313
F4,0,0.25196850393700787,0.4000000000000057,91.316313
B3,0,0.2440944881889764,0.3999999999999915,91.716313
B4,0,0.3543307086614173,2.3900000000000006,91.716313
C#4,0,0.2283464566929134,0.4000000000000057,92.11631299999999
G#4,0,0.25196850393700787,0.4000000000000057,92.516313
B3,0,0.1968503937007874,0.3999999999999915,92.916313
C#4,0,0.2283464566929134,0.4000000000000057,93.316313
G#4,0,0.1968503937007874,0.3999999999999915,93.716313
A4,0,0.47244094488188976,2.3900000000000006,94.11631299999999
A3,0,0.2047244094488189,0.4000000000000057,94.11631299999999
C#4,0,0.1968503937007874,0.4000000000000057,94.516313
F#4,0,0.2440944881889764,0.3999999999999915,94.916313
A3,0,0.28346456692913385,0.4000000000000057,95.316313
C#4,0,0.18110236220472442,0.3999999999999915,95.716313
F#4,0,0.2992125984251969,0.4000000000000057,96.11631299999999
G4,0,0.5275590551181102,2.3900000000000006,96.516313
B3,0,0.2440944881889764,0.3999999999999915,96.916313
D4,0,0.33070866141732286,0.4000000000000057,97.316313
B3,0,0.28346456692913385,0.4000000000000057,98.11631299999999
D4,0,0.4566929133858268,0.4000000000000057,98.516313
F#4,0,0.4881889763779528,2.3900000000000006,98.916313
A3,0,0.2677165354330709,0.4000000000000057,99.316313
D#4,0,0.4330708661417323,0.3999999999999915,99.716313
A3,0,0.1889763779527559,0.4000000000000057,100.516313
D#4,0,0.29133858267716534,0.3999999999999915,100.916313
C#4,0,0.25196850393700787,2.543478433333334,101.316313
A3,0,0.28346456692913385,0.4166666666666714,102.14964633333332
A3,0,0.2992125984251969,0.43478266666667764,103.43587833333332
C#4,0,0.36220472440944884,1.383721091666672,103.870661
C#4,0,0.2677165354330709,1.4514953333333267,105.26601
A3,0,0.1968503937007874,0.3999999999999915,107.13000533333332
C#4,0,0.31496062992125984,0.4000000000000057,107.5300053333333
A3,0,0.3858267716535433,0.3999999999999915,107.93000533333331
C#4,0,0.2125984251968504,0.4000000000000057,108.3300053333333
F#4,0,0.30708661417322836,0.4000000000000057,108.73000533333331
C#4,0,0.36220472440944884,0.3999999999999915,109.13000533333332
F#4,0,0.2204724409448819,0.4000000000000057,109.5300053333333
A4,0,0.30708661417322836,0.3999999999999915,109.93000533333331
C#4,0,0.5039370078740157,0.4000000000000057,110.3300053333333
C#5,0,0.5590551181102362,0.9000000000000057,110.3300053333333
F#4,0,0.25196850393700787,0.4000000000000057,110.73000533333331
A4,0,0.2283464566929134,0.3999999999999915,111.13000533333332
C#5,0,0.4251968503937008,0.29999999999999716,111.23000533333331
C#5,0,0.48031496062992124,2.3900000000000006,111.5300053333333
C#4,0,0.2677165354330709,0.4099999999999966,111.5300053333333
G#4,0,0.2755905511811024,0.3999999999999915,111.93000533333331
B4,0,0.29133858267716534,0.4000000000000057,112.3300053333333
C#4,0,0.2755905511811024,0.4000000000000057,112.73000533333331
G#4,0,0.2047244094488189,0.3999999999999915,113.13000533333332
B4,0,0.2440944881889764,0.4000000000000057,113.5300053333333
C#4,0,0.2677165354330709,0.3999999999999915,113.93000533333331
G#4,0,0.25196850393700787,0.4000000000000057,114.3300053333333
B4,0,0.1889763779527559,0.4000000000000057,114.73000533333331
C#5,0,0.44881889763779526,0.8999999999999915,115.13000533333332
C#4,0,0.25196850393700787,0.3999999999999915,115.13000533333332
G#4,0,0.2440944881889764,0.4000000000000057,115.5300053333333
B4,0,0.2677165354330709,0.3999999999999915,115.93000533333331
C#5,0,0.36220472440944884,0.29999999999999716,116.0300053333333
C#5,0,0.48031496062992124,2.3900000000000006,116.3300053333333
C#4,0,0.2440944881889764,0.4000000000000057,116.3300053333333
F#4,0,0.2677165354330709,0.4000000000000057,116.73000533333331
A4,0,0.31496062992125984,0.3999999999999915,117.13000533333332
C#4,0,0.36220472440944884,1.1899999999999977,117.5300053333333
F#4,0,0.25196850393700787,0.3999999999999915,117.93000533333331
A4,0,0.2677165354330709,0.4000000000000057,118.3300053333333
C4,0,0.49606299212598426,0.4000000000000057,118.73000533333331
C5,0,0.5354330708661418,1.1899999999999977,118.73000533333331
F#4,0,0.25984251968503935,0.3999999999999915,119.13000533333332
A4,0,0.31496062992125984,0.4000000000000057,119.5300053333333
C#5,0,0.6377952755905512,1.1899999999999977,119.93000533333331
C#4,0,0.5433070866141733,0.3999999999999915,119.93000533333331
F#4,0,0.29133858267716534,0.4000000000000057,120.3300053333333
A4,0,0.29133858267716534,0.4000000000000057,120.73000533333331
D#4,0,0.5039370078740157,0.3999999999999915,121.13000533333332
D#5,0,0.6141732283464567,3.589999999999989,121.13000533333332
F#4,0,0.2755905511811024,0.4000000000000057,121.5300053333333
G#4,0,0.28346456692913385,0.3999999999999915,121.93000533333331
D#4,0,0.4094488188976378,0.4000000000000057,122.3300053333333
F#4,0,0.1968503937007874,0.4000000000000057,122.73000533333331
G#4,0,0.36220472440944884,0.3999999999999915,123.13000533333332
D#4,0,0.33858267716535434,0.4000000000000057,123.5300053333333
F#4,0,0.25984251968503935,0.3999999999999915,123.93000533333331
G#4,0,0.2677165354330709,0.4000000000000057,124.3300053333333
D#5,0,0.5590551181102362,1.1899999999999977,124.73000533333331
D#4,0,0.5433070866141733,0.4000000000000057,124.73000533333331
F#4,0,0.2677165354330709,0.3999999999999915,125.13000533333332
G#4,0,0.28346456692913385,0.4000000000000057,125.5300053333333
E5,0,0.5590551181102362,3.589999999999989,125.93000533333331
E4,0,0.4409448818897638,0.3999999999999915,125.93000533333331
G#4,0,0.28346456692913385,0.4000000000000057,126.3300053333333
C#5,0,0.29133858267716534,0.4000000000000057,126.73000533333331
E4,0,0.23622047244094488,0.3999999999999915,127.13000533333332
G#4,0,0.1968503937007874,0.4000000000000057,127.5300053333333
C#5,0,0.25196850393700787,0.3999999999999915,127.93000533333331
D#5,0,0.4409448818897638,1.1899999999999977,128.3300053333333
D#4,0,0.3543307086614173,0.4000000000000057,128.3300053333333
F#4,0,0.3464566929133858,0.4000000000000057,128.7300053333333
A4,0,0.36220472440944884,0.4000000000000057,129.13000533333332
C#5,0,0.5590551181102362,1.1899999999999977,129.53000533333332
C#4,0,0.2992125984251969,0.39999999999997726,129.53000533333332
E4,0,0.4409448818897638,0.4000000000000057,129.9300053333333
A#4,0,0.4015748031496063,0.4000000000000057,130.3300053333333
C5,0,0.3228346456692913,1.1899999999999977,130.7300053333333
C4,0,0.1889763779527559,0.4000000000000057,131.13000533333332
D#4,0,0.25984251968503935,0.39999999999997726,131.53000533333332
G#4,0,0.4566929133858268,1.1900000000000261,131.9300053333333
C4,0,0.25984251968503935,0.4000000000000057,132.3300053333333
D#4,0,0.3700787401574803,0.4000000000000057,132.7300053333333
A4,0,0.5196850393700787,1.1899999999999977,133.13000533333332
C4,0,0.2283464566929134,0.4000000000000057,133.5100053333333
D#4,0,0.2440944881889764,0.4000000000000057,133.9300053333333
F#4,0,0.33858267716535434,1.1899999999999977,134.3300053333333
C4,0,0.2283464566929134,0.4000000000000057,134.7100053333333
D#4,0,0.29133858267716534,0.39999999999997726,135.13000533333332
A3,0,0.5826771653543307,1.1900000000000261,137.9300053333333
E4,0,0.31496062992125984,0.4000000000000057,140.7300053333333
G#4,0,0.2125984251968504,0.4000000000000057,141.1100053333333
C#5,0,0.5039370078740157,1.1900000000000261,141.5300053333333
E4,0,0.2440944881889764,0.4000000000000057,141.9300053333333
G#4,0,0.2125984251968504,0.4000000000000057,142.3300053333333
E5,0,0.5511811023622047,1.1899999999999977,142.7300053333333
E4,0,0.1968503937007874,0.39999999999997726,143.13000533333332
G#4,0,0.2283464566929134,0.4000000000000057,143.5300053333333
C#5,0,0.4015748031496063,1.1900000000000261,143.9300053333333
E4,0,0.2204724409448819,0.39999999999997726,144.31000533333332
G#4,0,0.23622047244094488,0.4000000000000057,144.7300053333333
C#4,0,0.4645669291338583,1.1899999999999977,146.3300053333333
E4,0,0.5354330708661418,1.1900000000000261,147.5300053333333
C#4,0,0.3700787401574803,1.1899999999999977,148.7300053333333
A3,0,0.2440944881889764,0.4000000000000057,150.3300053333333
C4,0,0.4015748031496063,0.4000000000000057,151.13000533333332
A3,0,0.3464566929133858,0.39999999999997726,151.53000533333332
D#4,0,0.4566929133858268,0.4000000000000057,151.9300053333333
C4,0,0.44881889763779526,0.4000000000000057,152.3300053333333
F#4,0,0.3937007874015748,0.4000000000000057,152.7300053333333
D#4,0,0.3779527559055118,0.39999999999997726,153.13000533333332
A4,0,0.4409448818897638,0.4000000000000341,153.5300053333333
F#4,0,0.3937007874015748,0.39999999999997726,153.93000533333333
C5,0,0.44881889763779526,0.4000000000000057,154.3300053333333
C#4,0,0.2677165354330709,0.39999999999997726,155.13000533333332
E4,0,0.4409448818897638,0.4000000000000057,155.9300053333333
C#4,0,0.30708661417322836,0.4000000000000057,156.3300053333333
G#4,0,0.4881889763779528,0.4000000000000057,156.7300053333333
E4,0,0.36220472440944884,0.4000000000000057,157.13000533333332
C#5,0,0.49606299212598426,0.39999999999997726,157.53000533333332
G#4,0,0.36220472440944884,0.4000000000000057,157.9300053333333
E5,0,0.44881889763779526,0.4000000000000057,158.3300053333333
C#5,0,0.2047244094488189,0.4000000000000057,158.7300053333333
G#4,0,0.25984251968503935,0.39999999999997726,159.13000533333332
C#4,0,0.3543307086614173,0.4000000000000341,159.5300053333333
G4,0,0.4094488188976378,0.39999999999997726,159.93000533333333
E4,0,0.41732283464566927,0.4000000000000057,160.3300053333333
A#4,0,0.4409448818897638,0.4000000000000057,160.7300053333333
G4,0,0.2755905511811024,0.39999999999997726,161.13000533333332
C#5,0,0.4409448818897638,0.4000000000000057,161.5300053333333
A#4,0,0.3464566929133858,0.4000000000000057,161.9300053333333
E5,0,0.5196850393700787,0.4000000000000057,162.3300053333333
C#5,0,0.33070866141732286,0.4000000000000057,162.7300053333333
G5,0,0.49606299212598426,0.4000000000000057,163.13000533333332
E5,0,0.31496062992125984,0.39999999999997726,163.53000533333332
A#5,0,0.25984251968503935,0.4000000000000057,163.9300053333333
F#4,0,0.2283464566929134,0.4000000000000057,164.3300053333333
C5,0,0.3228346456692913,0.4000000000000057,164.7300053333333
A4,0,0.3543307086614173,0.39999999999997726,165.13000533333332
D#5,0,0.4251968503937008,0.4000000000000341,165.5300053333333
C5,0,0.25984251968503935,0.39999999999997726,165.93000533333333
F#5,0,0.3779527559055118,0.4000000000000057,166.3300053333333
D#5,0,0.3779527559055118,0.4000000000000057,166.7300053333333
A5,0,0.33858267716535434,0.39999999999997726,167.13000533333332
F#5,0,0.3543307086614173,0.4000000000000057,167.5300053333333
C6,0,0.5354330708661418,0.4000000000000057,167.9300053333333
A5,0,0.31496062992125984,0.4000000000000057,168.3300053333333
D#6,0,0.3779527559055118,0.4000000000000057,168.7300053333333
C6,0,0.44881889763779526,0.39999999999997726,169.13000533333332
F#5,0,0.25196850393700787,0.4000000000000057,169.5300053333333
A5,0,0.2204724409448819,0.4000000000000057,169.9300053333333
D#5,0,0.3700787401574803,0.4000000000000057,170.3300053333333
F#5,0,0.30708661417322836,0.4000000000000057,170.7300053333333
C5,0,0.28346456692913385,0.39999999999997726,171.13000533333332
D#5,0,0.4330708661417323,0.4000000000000341,171.5300053333333
A4,0,0.2677165354330709,0.39999999999997726,171.93000533333333
C5,0,0.25984251968503935,0.4000000000000057,172.3300053333333
F#4,0,0.3464566929133858,0.4000000000000057,172.7300053333333
A4,0,0.2047244094488189,0.39999999999997726,173.13000533333332
D#4,0,0.2440944881889764,0.4000000000000341,173.5300053333333
F#4,0,0.3858267716535433,0.39999999999997726,173.93000533333333
C4,0,0.30708661417322836,0.4000000000000057,174.3300053333333
D#4,0,0.1968503937007874,0.4000000000000057,174.7300053333333
A3,0,0.3779527559055118,0.39999999999997726,175.13000533333332
C4,0,0.25984251968503935,0.4000000000000057,175.5300053333333
A3,0,0.23622047244094488,0.425532000000004,176.3300053333333
A3,0,0.2755905511811024,0.425532000000004,178.47657766666663
A3,0,0.4881889763779528,0.4000000000000057,180.10210966666662
A3,0,0.31496062992125984,0.4000000000000057,182.10210966666662
A3,0,0.25196850393700787,0.4000000000000057,183.30210966666664
A3,0,0.6456692913385826,0.44444433333333677,184.92764166666663
A3,0,0.28346456692913385,0.4000000000000057,186.99761799999993
A3,0,0.3228346456692913,0.4000000000000057,188.19761799999995
A3,0,0.4251968503937008,0.4000000000000057,189.79761799999994
C#4,0,0.3464566929133858,0.4000000000000057,191.79761799999994
C#4,0,0.29133858267716534,0.4000000000000341,192.99761799999993
A3,0,0.28346456692913385,0.4166666666666856,193.81428466666662
C#4,0,0.33858267716535434,0.4166666666666572,194.2309513333333
A3,0,0.2204724409448819,0.44444433333333677,195.06984011666663
C#4,0,0.1968503937007874,0.44444433333333677,195.53650666666664
C4,0,0.2677165354330709,0.5,196.98095099999998
C4,0,0.25984251968503935,0.526315666666676,198.5335823333333
C#4,0,0.1968503937007874,0.44444433333333677,199.94878666666665
C#4,0,0.25984251968503935,0.44444433333330835,200.83767533333332
E4,0,0.2047244094488189,0.43478266666667764,201.28211966666663
C#4,0,0.25196850393700787,0.41666666666662877,202.1424343333333
E4,0,0.2125984251968504,0.4081633333333343,202.55910099999994
G#4,0,0.3464566929133858,0.9000000000000057,202.96726433333328
C#4,0,0.2283464566929134,0.4000000000000057,203.36726433333328
E4,0,0.2125984251968504,0.39999999999997726,203.7672643333333
G#4,0,0.47244094488188976,0.30000000000001137,203.84726433333327
G#4,0,0.4566929133858268,3.5900000000000034,204.16726433333326
D#4,0,0.2755905511811024,0.4000000000000057,204.56726433333327
F#4,0,0.2755905511811024,0.4000000000000057,204.96726433333328
D#4,0,0.18110236220472442,0.39999999999997726,205.7672643333333
F#4,0,0.23622047244094488,0.4000000000000057,206.16726433333326
D#4,0,0.13385826771653545,0.4000000000000057,206.96726433333328
F#4,0,0.31496062992125984,0.4000000000000057,207.36726433333328
G#4,0,0.41732283464566927,0.8999999999999773,207.7672643333333
D#4,0,0.25196850393700787,0.4000000000000057,208.16726433333326
F#4,0,0.2992125984251969,0.4000000000000057,208.56726433333327
G#4,0,0.3858267716535433,0.30000000000001137,208.66726433333326
G#4,0,0.4251968503937008,2.3899999999999864,208.96726433333328
C#4,0,0.23622047244094488,0.4000000000000057,209.36726433333328
E4,0,0.29133858267716534,0.39999999999997726,209.7672643333333
C#4,0,0.2047244094488189,0.4000000000000057,210.56726433333327
E4,0,0.36220472440944884,0.4000000000000057,210.96726433333328
A4,0,0.4645669291338583,2.3899999999999864,211.36726433333328
A3,0,0.30708661417322836,0.4000000000000057,211.36726433333328
C#4,0,0.29133858267716534,0.39999999999997726,211.7672643333333
F#4,0,0.2755905511811024,0.4000000000000057,212.16726433333326
A3,0,0.2440944881889764,0.4000000000000057,212.56726433333327
C#4,0,0.2283464566929134,0.4000000000000057,212.96726433333328
